Transaction_ID,Date,Region,Department,Product_Category,Revenue,Expenses,Profit,Budget_Target,Quarter,Year
TXN05271,2024-12-25,Central,Marketing,Home Care,298903,180799.83,118103.17,333394.31,Q4,2024
TXN05272,2025-09-16,Central,Sales,Snacks,69610,47713.47,21896.53,77459.55,Q3,2025
TXN05273,2025-08-24,Central,Supply Chain,Personal Care,194049,97208.8,96840.2,205741.52,Q3,2025
TXN05274,2024-01-03,North,Finance,Home Care,226199,169339.3,56859.7,264629.74,Q1,2024
TXN05275,2025-08-08,Central,Finance,Packaged Foods,122585,87995.39,34589.61,143162.49,Q3,2025
TXN05276,2025-08-13,Central,Finance,Personal Care,61440,38136.95,23303.05,65451.27,Q3,2025
TXN05277,2024-10-22,West,Supply Chain,Personal Care,270307,169113.97,101193.03,291468.81,Q4,2024
TXN05278,2025-09-07,South,Supply Chain,Home Care,218112,147133.05,70978.95,252695.3,Q3,2025
TXN05279,2025-01-03,North,Sales,Beverages,123077,91233.85,31843.15,132563.36,Q1,2025
TXN05280,2025-04-25,South,Supply Chain,Home Care,171184,111541.99,59642.01,192396.57,Q2,2025
TXN05281,2025-11-07,South,Marketing,Home Care,358994,243162.82,115831.18,381928.28,Q4,2025
TXN05282,2024-09-30,North,Sales,Packaged Foods,299119,226471.75,72647.25,352228.87,Q3,2024
TXN05283,2024-10-19,Central,Sales,Snacks,70173,44740.05,25432.95,75230.16,Q4,2024
TXN05284,2024-06-29,North,Sales,Packaged Foods,144622,108013.1,36608.9,154407.14,Q2,2024
TXN05285,2025-11-06,West,Operations,Dairy,457704,337010.91,120693.09,546883.64,Q4,2025
TXN05286,2025-03-07,South,Supply Chain,Home Care,81263,52159.82,29103.18,87861.39,Q1,2025
TXN05287,2024-03-01,South,Finance,Snacks,88833,58100.78,30732.22,95302.32,Q1,2024
TXN05288,2024-04-15,East,Finance,Dairy,49875,40530.43,9344.57,54484.7,Q2,2024
TXN05289,2025-05-27,South,Marketing,Personal Care,200106,108469.41,91636.59,219136.41,Q2,2025
TXN05290,2025-07-02,West,Sales,Packaged Foods,144428,94202.41,50225.59,153284.47,Q3,2025
TXN05291,2024-05-02,East,Marketing,Snacks,189621,129459.07,60161.93,226721.34,Q2,2024
TXN05292,2024-02-24,South,Marketing,Dairy,102122,80591.77,21530.23,117094.77,Q1,2024
TXN05293,2024-04-19,East,Finance,Packaged Foods,115252,85580.19,29671.81,124710.33,Q2,2024
TXN05294,2025-04-07,East,Supply Chain,Home Care,137624,94444.34,43179.66,151575.98,Q2,2025
TXN05295,2024-04-11,North,Finance,Beverages,134083,96260.71,37822.29,158387.11,Q2,2024
TXN05296,2024-06-13,South,Finance,Dairy,90134,66401.88,23732.12,106736.8,Q2,2024
TXN05297,2024-04-07,West,Supply Chain,Snacks,91152,59610.39,31541.61,109025.34,Q2,2024
TXN05298,2024-05-12,South,Sales,Snacks,96849,64760.64,32088.36,106063.84,Q2,2024
TXN05299,2025-08-24,North,Supply Chain,Snacks,226260,147410.44,78849.56,250605.1,Q3,2025
TXN05300,2025-07-31,Central,Marketing,Personal Care,70558,35749.35,34808.65,79055.75,Q3,2025
TXN05301,2025-12-19,North,Marketing,Packaged Foods,260448,189684.41,70763.59,283152.41,Q4,2025
TXN05302,2025-10-15,South,Finance,Packaged Foods,252056,195586.78,56469.22,282979.05,Q4,2025
TXN05303,2025-03-12,East,Sales,Beverages,65856,46367.98,19488.02,73901.65,Q1,2025
TXN05304,2025-07-14,East,Operations,Personal Care,198876,105336.65,93539.35,209019.06,Q3,2025
TXN05305,2025-08-26,West,Operations,Home Care,177739,117968.5,59770.5,192315.4,Q3,2025
TXN05306,2024-01-17,South,Operations,Home Care,187469,123004.57,64464.43,219617.16,Q1,2024
TXN05307,2025-04-20,West,Marketing,Beverages,261227,157434.5,103792.5,280332.51,Q2,2025
TXN05308,2024-03-01,North,Finance,Snacks,117244,67073.71,50170.29,123390.38,Q1,2024
TXN05309,2025-09-08,East,Operations,Packaged Foods,193261,150676.7,42584.3,215332.86,Q3,2025
TXN05310,2024-04-09,West,Supply Chain,Beverages,325173,208485.49,116687.51,358133.01,Q2,2024
TXN05311,2025-05-11,Central,Supply Chain,Beverages,73006,45198.51,27807.49,78798.24,Q2,2025
TXN05312,2025-07-07,East,Marketing,Dairy,199296,169248.2,30047.8,222475.64,Q3,2025
TXN05313,2025-10-27,South,Operations,Dairy,276225,232232.95,43992.05,294358.62,Q4,2025
TXN05314,2025-12-11,South,Operations,Home Care,122907,81195.68,41711.32,146440.99,Q4,2025
TXN05315,2025-09-26,West,Supply Chain,Home Care,355419,262731.43,92687.57,384077.84,Q3,2025
TXN05316,2024-12-27,West,Supply Chain,Beverages,272357,177770.49,94586.51,295600.38,Q4,2024
TXN05317,2024-02-21,South,Finance,Home Care,213361,146354.27,67006.73,234999.15,Q1,2024
TXN05318,2024-01-31,Central,Finance,Packaged Foods,159361,111946.71,47414.29,185758.25,Q1,2024
TXN05319,2024-04-24,East,Marketing,Packaged Foods,224807,154943.39,69863.61,268862.25,Q2,2024
TXN05320,2024-11-04,North,Finance,Home Care,125049,88351.56,36697.44,141612.37,Q4,2024
TXN05321,2024-10-21,Central,Supply Chain,Personal Care,156975,99412.99,57562.01,172173.39,Q4,2024
TXN05322,2025-01-27,North,Finance,Beverages,139032,90996.16,48035.84,149825.04,Q1,2025
TXN05323,2024-10-05,South,Marketing,Beverages,86651,61958.45,24692.55,95598.69,Q4,2024
TXN05324,2025-01-06,Central,Finance,Beverages,140961,93088.44,47872.56,150967.52,Q1,2025
TXN05325,2025-01-04,East,Marketing,Personal Care,172125,93057.74,79067.26,183627.46,Q1,2025
TXN05326,2025-04-08,South,Supply Chain,Dairy,117570,95525.21,22044.79,135208.94,Q2,2025
TXN05327,2025-10-03,South,Marketing,Dairy,373260,303900.35,69359.65,425375.15,Q4,2025
TXN05328,2024-01-11,South,Sales,Beverages,189282,130279.57,59002.43,203080.36,Q1,2024
TXN05329,2025-03-18,Central,Operations,Snacks,109559,62027.24,47531.76,118188.72,Q1,2025
TXN05330,2025-10-19,East,Finance,Beverages,202870,151374.98,51495.02,228759.09,Q4,2025
TXN05331,2025-12-22,West,Finance,Snacks,223006,141794.22,81211.78,238499.51,Q4,2025
TXN05332,2024-11-26,Central,Supply Chain,Home Care,88797,54558.08,34238.92,97196.45,Q4,2024
TXN05333,2025-10-21,Central,Marketing,Beverages,107561,79475.05,28085.95,112991.39,Q4,2025
TXN05334,2025-01-29,East,Sales,Home Care,201652,141778.61,59873.39,223712.78,Q1,2025
TXN05335,2024-10-08,Central,Sales,Personal Care,149691,77764.48,71926.52,168970.3,Q4,2024
TXN05336,2025-02-16,West,Marketing,Snacks,156337,93731.46,62605.54,172106.57,Q1,2025
TXN05337,2024-07-26,South,Marketing,Packaged Foods,253318,177224.5,76093.5,296919.31,Q3,2024
TXN05338,2024-01-11,Central,Sales,Dairy,97125,77939.48,19185.52,106351.4,Q1,2024
TXN05339,2025-08-22,South,Finance,Personal Care,214656,111340.46,103315.54,245374.99,Q3,2025
TXN05340,2025-03-17,South,Marketing,Packaged Foods,180139,125553.81,54585.19,195729.66,Q1,2025
TXN05341,2024-02-23,West,Sales,Personal Care,163705,93396.62,70308.38,174585.15,Q1,2024
TXN05342,2024-03-17,Central,Finance,Snacks,172848,118171.06,54676.94,193899.68,Q1,2024
TXN05343,2024-09-02,West,Operations,Snacks,325524,214612.21,110911.79,365424.06,Q3,2024
TXN05344,2024-06-01,Central,Marketing,Dairy,153200,108254.55,44945.45,167197.85,Q2,2024
TXN05345,2025-12-13,East,Operations,Dairy,287584,230983.87,56600.13,336225.23,Q4,2025
TXN05346,2025-02-22,West,Finance,Packaged Foods,252793,187245.11,65547.89,294235.61,Q1,2025
TXN05347,2024-11-08,Central,Marketing,Dairy,196015,138084.46,57930.54,233154.39,Q4,2024
TXN05348,2024-07-05,South,Finance,Home Care,284035,197461.34,86573.66,311947.42,Q3,2024
TXN05349,2024-07-31,North,Operations,Home Care,300706,186414.49,114291.51,352750.43,Q3,2024
TXN05350,2024-07-01,West,Finance,Packaged Foods,296126,226125.29,70000.71,317514.28,Q3,2024
TXN05351,2024-03-22,South,Marketing,Packaged Foods,199779,138985.11,60793.89,226282.68,Q1,2024
TXN05352,2025-01-02,West,Marketing,Beverages,105319,72506.62,32812.38,125782.12,Q1,2025
TXN05353,2025-09-15,West,Operations,Home Care,384411,236037.76,148373.24,418096.2,Q3,2025
TXN05354,2025-06-05,East,Finance,Packaged Foods,181355,124270.56,57084.44,209630.93,Q2,2025
TXN05355,2025-05-22,Central,Finance,Beverages,132493,93694.86,38798.14,141273.03,Q2,2025
TXN05356,2024-01-11,East,Finance,Personal Care,64209,38895.54,25313.46,67645.88,Q1,2024
TXN05357,2025-07-19,West,Finance,Home Care,242069,180204.19,61864.81,257209.81,Q3,2025
TXN05358,2024-10-12,East,Sales,Beverages,277033,167585.22,109447.78,298879.21,Q4,2024
TXN05359,2024-02-07,West,Sales,Beverages,224943,159077.54,65865.46,263993.96,Q1,2024
TXN05360,2024-11-30,West,Supply Chain,Packaged Foods,164471,128212.02,36258.98,180110.85,Q4,2024
TXN05361,2025-05-18,East,Supply Chain,Packaged Foods,245027,160181.06,84845.94,287349.03,Q2,2025
TXN05362,2024-06-19,Central,Supply Chain,Home Care,83667,56431.71,27235.29,88860.96,Q2,2024
TXN05363,2024-01-04,South,Supply Chain,Personal Care,107634,60685.65,46948.35,120171.94,Q1,2024
TXN05364,2025-11-29,South,Finance,Beverages,353416,242612.71,110803.29,382189.41,Q4,2025
TXN05365,2025-02-06,East,Sales,Dairy,154799,119930.05,34868.95,172442.93,Q1,2025
TXN05366,2024-02-05,East,Finance,Packaged Foods,123778,81892.95,41885.05,139604.57,Q1,2024
TXN05367,2025-04-20,Central,Supply Chain,Snacks,122332,81778.67,40553.33,129082.28,Q2,2025
TXN05368,2025-03-03,Central,Finance,Home Care,150304,103611.79,46692.21,158250.72,Q1,2025
TXN05369,2024-08-21,East,Operations,Home Care,179626,133488.27,46137.73,198185.34,Q3,2024
TXN05370,2024-10-29,North,Sales,Personal Care,139414,77840.13,61573.87,159053.92,Q4,2024
TXN05371,2025-01-24,South,Finance,Snacks,66331,42652.83,23678.17,77355.03,Q1,2025
TXN05372,2025-11-10,Central,Finance,Packaged Foods,320104,228218.71,91885.29,342268.08,Q4,2025
TXN05373,2025-02-13,East,Supply Chain,Home Care,182374,132969.19,49404.81,195878.82,Q1,2025
TXN05374,2024-10-13,Central,Supply Chain,Personal Care,86402,44342.99,42059.01,95989.8,Q4,2024
TXN05375,2024-07-17,South,Supply Chain,Dairy,122075,86538.78,35536.22,142009.59,Q3,2024
TXN05376,2025-05-12,East,Sales,Packaged Foods,122043,89479.82,32563.18,144727.45,Q2,2025
TXN05377,2024-06-10,East,Marketing,Beverages,222182,133790.06,88391.94,250663.06,Q2,2024
TXN05378,2024-08-25,West,Marketing,Snacks,141662,93671.49,47990.51,162909.56,Q3,2024
TXN05379,2024-12-26,North,Marketing,Personal Care,446133,289884.4,156248.6,512904.73,Q4,2024
TXN05380,2024-11-29,Central,Marketing,Packaged Foods,76293,60675.22,15617.78,82544.27,Q4,2024
TXN05381,2025-01-22,East,Finance,Personal Care,73556,44509.8,29046.2,87740.24,Q1,2025
TXN05382,2025-08-08,South,Finance,Home Care,225192,159860.71,65331.29,252056.26,Q3,2025
TXN05383,2024-01-14,South,Finance,Personal Care,101612,59047.53,42564.47,114330.45,Q1,2024
TXN05384,2024-05-05,West,Supply Chain,Dairy,90114,73463.75,16650.25,105201.81,Q2,2024
TXN05385,2024-10-04,West,Sales,Dairy,379910,275053.48,104856.52,404873.42,Q4,2024
TXN05386,2025-02-18,North,Finance,Home Care,110746,77849.87,32896.13,120550.23,Q1,2025
TXN05387,2024-01-09,North,Supply Chain,Packaged Foods,78511,58084.67,20426.33,85111.21,Q1,2024
TXN05388,2024-12-14,East,Sales,Packaged Foods,367772,271386.17,96385.83,408830.45,Q4,2024
TXN05389,2024-01-09,South,Operations,Packaged Foods,128475,85642.01,42832.99,141826.07,Q1,2024
TXN05390,2024-10-15,West,Operations,Dairy,370560,288220.21,82339.79,397095.12,Q4,2024
TXN05391,2024-05-18,East,Finance,Beverages,199179,126427.95,72751.05,220544.8,Q2,2024
TXN05392,2025-06-11,East,Marketing,Dairy,111279,80255.48,31023.52,123150.99,Q2,2025
TXN05393,2024-05-30,South,Supply Chain,Snacks,117040,73799.19,43240.81,131962.79,Q2,2024
TXN05394,2024-08-30,West,Sales,Dairy,232077,190181.34,41895.66,253401.08,Q3,2024
TXN05395,2024-09-01,North,Finance,Beverages,238691,155932.64,82758.36,284546.71,Q3,2024
TXN05396,2024-08-09,West,Supply Chain,Dairy,304251,221665.4,82585.6,362799.54,Q3,2024
TXN05397,2024-10-14,South,Supply Chain,Dairy,326353,259263.08,67089.92,365331.07,Q4,2024
TXN05398,2024-02-08,South,Operations,Snacks,122364,74225.69,48138.31,137919.24,Q1,2024
TXN05399,2025-05-01,West,Marketing,Personal Care,118542,73015.93,45526.07,134346.49,Q2,2025
TXN05400,2024-05-25,Central,Operations,Personal Care,113687,67422.71,46264.29,134050.81,Q2,2024
TXN05401,2024-04-07,East,Operations,Personal Care,175636,106093.34,69542.66,190522.89,Q2,2024
TXN05402,2024-04-10,East,Supply Chain,Home Care,101732,67802.94,33929.06,115395.14,Q2,2024
TXN05403,2024-12-11,West,Operations,Packaged Foods,234440,179326.47,55113.53,253767.52,Q4,2024
TXN05404,2024-04-30,West,Sales,Snacks,283047,175662.45,107384.55,310327.17,Q2,2024
TXN05405,2024-02-01,West,Marketing,Home Care,208468,129863.55,78604.45,231446.23,Q1,2024
TXN05406,2025-10-27,West,Sales,Dairy,377075,267319.64,109755.36,418920.84,Q4,2025
TXN05407,2024-09-14,Central,Sales,Dairy,114401,82115.64,32285.36,122458.89,Q3,2024
TXN05408,2024-09-16,South,Finance,Dairy,121389,97051.87,24337.13,138345.84,Q3,2024
TXN05409,2025-06-28,West,Operations,Home Care,66411,43874.03,22536.97,71338.25,Q2,2025
TXN05410,2025-03-31,Central,Marketing,Personal Care,70771,44075.19,26695.81,74828.08,Q1,2025
TXN05411,2025-05-16,East,Finance,Packaged Foods,53633,37600.78,16032.22,60062.21,Q2,2025
TXN05412,2025-11-02,West,Supply Chain,Dairy,184988,154116.99,30871.01,205257.09,Q4,2025
TXN05413,2024-09-21,North,Finance,Personal Care,291983,186158.41,105824.59,332532.01,Q3,2024
TXN05414,2024-05-28,West,Sales,Home Care,263127,186321.69,76805.31,292924.95,Q2,2024
TXN05415,2024-12-19,Central,Finance,Packaged Foods,263436,171279.98,92156.02,312164.1,Q4,2024
TXN05416,2025-12-15,Central,Sales,Snacks,243290,167811.14,75478.86,281736.85,Q4,2025
TXN05417,2025-08-19,North,Supply Chain,Snacks,154858,100932.32,53925.68,168141.0,Q3,2025
TXN05418,2024-05-31,East,Supply Chain,Dairy,125279,91093.21,34185.79,147817.23,Q2,2024
TXN05419,2024-06-25,East,Sales,Beverages,68251,44128.02,24122.98,72814.96,Q2,2024
TXN05420,2024-06-24,North,Finance,Dairy,164243,134451.72,29791.28,183725.78,Q2,2024
TXN05421,2025-11-23,Central,Operations,Snacks,305855,171124.49,134730.51,366880.97,Q4,2025
TXN05422,2025-08-24,South,Sales,Dairy,264611,222930.88,41680.12,281162.21,Q3,2025
TXN05423,2025-09-17,South,Marketing,Dairy,277040,232533.81,44506.19,301183.36,Q3,2025
TXN05424,2024-05-10,East,Marketing,Dairy,64359,52945.02,11413.98,68685.53,Q2,2024
TXN05425,2025-02-09,East,Operations,Beverages,126102,91515.46,34586.54,145642.81,Q1,2025
TXN05426,2024-05-21,North,Finance,Beverages,116480,77163.95,39316.05,127663.97,Q2,2024
TXN05427,2024-03-29,West,Sales,Personal Care,277695,171805.81,105889.19,327896.69,Q1,2024
TXN05428,2024-02-26,Central,Finance,Packaged Foods,37941,29312.74,8628.26,40439.88,Q1,2024
TXN05429,2025-03-14,North,Marketing,Snacks,164204,96155.79,68048.21,182331.66,Q1,2025
TXN05430,2024-09-26,South,Supply Chain,Snacks,253540,155530.12,98009.88,302829.44,Q3,2024
TXN05431,2025-09-15,Central,Marketing,Personal Care,90835,51551.57,39283.43,97120.27,Q3,2025
TXN05432,2025-01-21,East,Sales,Packaged Foods,190116,130309.72,59806.28,220785.94,Q1,2025
TXN05433,2025-08-26,West,Sales,Packaged Foods,172760,121765.73,50994.27,188944.04,Q3,2025
TXN05434,2025-10-07,West,Operations,Personal Care,110967,70984.92,39982.08,133114.8,Q4,2025
TXN05435,2024-10-17,Central,Sales,Personal Care,165941,101327.92,64613.08,185362.65,Q4,2024
TXN05436,2025-03-16,West,Supply Chain,Personal Care,202042,101318.77,100723.23,214381.74,Q1,2025
TXN05437,2025-11-12,West,Operations,Personal Care,181554,111647.42,69906.58,205331.69,Q4,2025
TXN05438,2025-12-22,Central,Marketing,Packaged Foods,310257,233620.88,76636.12,328233.12,Q4,2025
TXN05439,2025-06-29,North,Marketing,Personal Care,273629,154165.02,119463.98,313205.39,Q2,2025
TXN05440,2025-04-21,North,Supply Chain,Home Care,158152,116126.38,42025.62,189502.89,Q2,2025
TXN05441,2025-08-06,North,Supply Chain,Snacks,176510,112009.88,64500.12,194993.8,Q3,2025
TXN05442,2024-02-17,Central,Marketing,Personal Care,160541,87295.41,73245.59,170069.67,Q1,2024
TXN05443,2025-03-25,North,Supply Chain,Personal Care,259120,147226.08,111893.92,300163.4,Q1,2025
TXN05444,2025-12-17,West,Operations,Snacks,337816,193530.49,144285.51,355758.16,Q4,2025
TXN05445,2024-04-25,South,Finance,Home Care,139716,88860.41,50855.59,147598.55,Q2,2024
TXN05446,2025-10-23,Central,Marketing,Packaged Foods,92980,74132.91,18847.09,102012.47,Q4,2025
TXN05447,2024-09-10,East,Supply Chain,Snacks,69733,38905.47,30827.53,74972.02,Q3,2024
TXN05448,2024-11-23,West,Sales,Beverages,115912,71047.52,44864.48,136412.84,Q4,2024
TXN05449,2024-07-20,North,Marketing,Dairy,328252,260827.16,67424.84,388777.52,Q3,2024
TXN05450,2024-05-24,Central,Operations,Personal Care,92297,48699.25,43597.75,104256.18,Q2,2024
TXN05451,2024-04-04,Central,Finance,Home Care,145756,96620.91,49135.09,161921.42,Q2,2024
TXN05452,2024-06-04,Central,Supply Chain,Home Care,80787,52866.6,27920.4,96045.07,Q2,2024
TXN05453,2024-12-25,Central,Supply Chain,Packaged Foods,119272,86602.66,32669.34,127846.48,Q4,2024
TXN05454,2025-04-22,West,Finance,Dairy,164393,123895.37,40497.63,188357.44,Q2,2025
TXN05455,2025-03-26,West,Supply Chain,Personal Care,237047,138925.11,98121.89,266240.24,Q1,2025
TXN05456,2025-01-09,East,Operations,Personal Care,61003,37016.9,23986.1,72254.59,Q1,2025
TXN05457,2025-07-06,South,Operations,Dairy,238161,184779.61,53381.39,283939.8,Q3,2025
TXN05458,2025-03-29,East,Sales,Dairy,88469,67452.29,21016.71,101911.95,Q1,2025
TXN05459,2024-12-18,North,Supply Chain,Snacks,169061,94389.52,74671.48,193547.58,Q4,2024
TXN05460,2025-05-25,West,Marketing,Snacks,206346,121800.5,84545.5,240468.34,Q2,2025
TXN05461,2025-11-23,North,Finance,Packaged Foods,359145,285329.69,73815.31,377696.13,Q4,2025
TXN05462,2025-07-02,West,Finance,Dairy,321143,263664.15,57478.85,347155.85,Q3,2025
TXN05463,2025-04-28,West,Finance,Personal Care,226299,121904.34,104394.66,239137.05,Q2,2025
TXN05464,2025-03-14,South,Sales,Snacks,91644,64104.01,27539.99,105066.49,Q1,2025
TXN05465,2025-11-01,Central,Supply Chain,Beverages,247612,164088.05,83523.95,261653.83,Q4,2025
TXN05466,2024-07-06,North,Sales,Snacks,173279,100578.38,72700.62,194520.77,Q3,2024
TXN05467,2024-11-03,East,Operations,Snacks,145505,83402.99,62102.01,172541.52,Q4,2024
TXN05468,2024-01-18,West,Operations,Packaged Foods,98992,78859.5,20132.5,107696.12,Q1,2024
TXN05469,2025-02-24,Central,Operations,Home Care,83875,58875.95,24999.05,93190.14,Q1,2025
TXN05470,2024-11-19,Central,Finance,Dairy,200697,167679.49,33017.51,220055.26,Q4,2024
TXN05471,2024-09-27,South,Operations,Home Care,230749,156350.53,74398.47,272289.92,Q3,2024
TXN05472,2024-05-30,North,Marketing,Dairy,232759,192212.09,40546.91,250369.62,Q2,2024
TXN05473,2025-01-18,West,Sales,Packaged Foods,271775,196749.48,75025.52,315246.82,Q1,2025
TXN05474,2025-10-24,Central,Supply Chain,Beverages,290556,196784.16,93771.84,332117.56,Q4,2025
TXN05475,2025-01-16,South,Supply Chain,Home Care,66413,43452.53,22960.47,79067.11,Q1,2025
TXN05476,2025-09-01,Central,Supply Chain,Dairy,112763,89345.12,23417.88,125473.05,Q3,2025
TXN05477,2025-02-11,South,Marketing,Beverages,186836,138526.72,48309.28,204079.88,Q1,2025
TXN05478,2025-03-25,South,Operations,Snacks,204409,124004.42,80404.58,235363.24,Q1,2025
TXN05479,2024-05-28,North,Sales,Packaged Foods,138995,106559.42,32435.58,147854.77,Q2,2024
TXN05480,2025-08-11,South,Sales,Snacks,109412,69192.65,40219.35,117942.8,Q3,2025
TXN05481,2024-08-17,West,Operations,Home Care,167030,118052.4,48977.6,176865.62,Q3,2024
TXN05482,2025-10-03,East,Finance,Packaged Foods,147668,106563.55,41104.45,159709.74,Q4,2025
TXN05483,2024-04-27,West,Marketing,Beverages,319096,215601.95,103494.05,378721.81,Q2,2024
TXN05484,2025-07-13,East,Marketing,Packaged Foods,79408,62533.98,16874.02,93961.61,Q3,2025
TXN05485,2024-03-25,Central,Supply Chain,Snacks,45120,28964.78,16155.22,47704.78,Q1,2024
TXN05486,2025-03-10,West,Finance,Packaged Foods,262627,198903.37,63723.63,308188.49,Q1,2025
TXN05487,2025-12-12,South,Marketing,Dairy,259830,192017.05,67812.95,294760.69,Q4,2025
TXN05488,2024-07-27,Central,Sales,Personal Care,91576,59436.69,32139.31,103099.42,Q3,2024
TXN05489,2024-10-02,North,Sales,Dairy,266431,199367.23,67063.77,289364.16,Q4,2024
TXN05490,2024-11-18,West,Supply Chain,Beverages,492430,312667.27,179762.73,564767.98,Q4,2024
TXN05491,2024-12-17,East,Operations,Snacks,344039,239324.2,104714.8,412364.97,Q4,2024
TXN05492,2025-07-26,West,Supply Chain,Beverages,320286,203026.33,117259.67,371902.92,Q3,2025
TXN05493,2025-10-21,East,Finance,Snacks,302326,184527.56,117798.44,356411.9,Q4,2025
TXN05494,2025-08-18,Central,Supply Chain,Home Care,212656,143374.5,69281.5,251480.21,Q3,2025
TXN05495,2024-04-13,East,Sales,Beverages,164952,122078.44,42873.56,174227.6,Q2,2024
TXN05496,2025-10-30,South,Supply Chain,Personal Care,199182,103186.67,95995.33,234049.97,Q4,2025
TXN05497,2024-02-08,South,Finance,Snacks,131690,84019.77,47670.23,138733.81,Q1,2024
TXN05498,2024-08-05,West,Sales,Packaged Foods,227528,173647.41,53880.59,258062.47,Q3,2024
TXN05499,2024-09-01,West,Finance,Dairy,227789,170094.02,57694.98,266328.27,Q3,2024
TXN05500,2025-03-29,West,Operations,Packaged Foods,261962,205589.37,56372.63,290185.79,Q1,2025
